ImageId,PredictionString,target
ILSVRC2012_val_00000934,n01774750 24 36 480 334 ,n01774750
ILSVRC2012_val_00032440,n01774750 4 2 496 374 ,n01774750
ILSVRC2012_val_00042831,n01774750 40 65 461 363 ,n01774750
ILSVRC2012_val_00026346,n01775062 47 49 674 462 ,n01775062
ILSVRC2012_val_00039557,n01775062 0 1 637 424 ,n01775062
ILSVRC2012_val_00017790,n01775062 28 114 483 434 ,n01775062
ILSVRC2012_val_00039557,n01775062 0 1 637 424 ,n01775062
ILSVRC2012_val_00002074,n01775062 3 1 798 607 ,n01775062
ILSVRC2012_val_00004722,n01776313 139 94 193 146 ,n01776313
ILSVRC2012_val_00004722,n01776313 139 94 193 146 ,n01776313
ILSVRC2012_val_00014587,n01776313 214 58 529 250 ,n01776313
ILSVRC2012_val_00007065,n01776313 2 1 111 98 ,n01776313
ILSVRC2012_val_00030444,n01776313 66 53 181 151 ,n01776313
ILSVRC2012_val_00034289,n01784675 2 122 369 472 ,n01784675
ILSVRC2012_val_00034289,n01784675 2 122 369 472 ,n01784675
ILSVRC2012_val_00015641,n01784675 214 72 430 327 ,n01784675
ILSVRC2012_val_00032970,n01784675 18 15 453 323 ,n01784675
ILSVRC2012_val_00034289,n01784675 2 122 369 472 ,n01784675
ILSVRC2012_val_00045857,n01795545 0 83 267 348 ,n01795545
ILSVRC2012_val_00007126,n01795545 248 131 333 180 ,n01795545
ILSVRC2012_val_00000075,n01795545 65 68 277 312 ,n01795545
ILSVRC2012_val_00046040,n01795545 206 103 420 225 ,n01795545
ILSVRC2012_val_00000528,n01795545 176 157 227 199 n01795545 257 158 303 197 ,n01795545
ILSVRC2012_val_00013641,n01796340 43 66 355 448 ,n01796340
ILSVRC2012_val_00022189,n01796340 63 137 216 250 ,n01796340
ILSVRC2012_val_00039113,n01796340 256 153 312 227 ,n01796340
ILSVRC2012_val_00022095,n01796340 82 203 361 442 ,n01796340
ILSVRC2012_val_00002846,n01796340 95 84 407 384 ,n01796340
ILSVRC2012_val_00035521,n01797886 0 33 478 374 ,n01797886
ILSVRC2012_val_00037408,n01797886 110 127 431 294 ,n01797886
ILSVRC2012_val_00005328,n01797886 43 53 247 451 ,n01797886
ILSVRC2012_val_00023338,n01797886 190 94 449 246 ,n01797886
ILSVRC2012_val_00047230,n01797886 30 27 348 475 ,n01797886
ILSVRC2012_val_00009583,n01798484 154 103 328 258 ,n01798484
ILSVRC2012_val_00021305,n01798484 156 79 323 283 ,n01798484
ILSVRC2012_val_00047252,n01798484 58 320 368 456 n01798484 0 10 174 216 ,n01798484
ILSVRC2012_val_00004256,n01798484 82 42 457 296 ,n01798484
ILSVRC2012_val_00046410,n01798484 57 7 266 190 n01798484 216 153 460 361 n01798484 199 110 314 223 ,n01798484
ILSVRC2012_val_00046380,n01806143 67 47 467 336 ,n01806143
ILSVRC2012_val_00012122,n01806143 75 25 373 498 ,n01806143
ILSVRC2012_val_00037892,n01806143 26 93 273 468 ,n01806143
ILSVRC2012_val_00013378,n01806143 86 88 325 276 ,n01806143
ILSVRC2012_val_00005751,n01806143 26 0 499 374 ,n01806143
ILSVRC2012_val_00013229,n01806567 84 56 466 316 n01806567 310 115 498 229 ,n01806567
ILSVRC2012_val_00028414,n01806567 98 91 254 381 n01806567 247 162 402 445 ,n01806567
ILSVRC2012_val_00018248,n01806567 274 217 476 382 n01806567 91 135 270 332 n01806567 237 161 346 308 ,n01806567
ILSVRC2012_val_00017767,n01806567 70 84 380 349 n01806567 189 117 409 377 ,n01806567
ILSVRC2012_val_00003833,n01806567 97 173 420 415 ,n01806567
ILSVRC2012_val_00000576,n01807496 75 72 388 313 ,n01807496
ILSVRC2012_val_00036675,n01807496 6 48 311 435 ,n01807496
ILSVRC2012_val_00006075,n01807496 172 98 459 255 n01807496 30 51 200 270 ,n01807496
ILSVRC2012_val_00004012,n01807496 301 209 400 304 ,n01807496
ILSVRC2012_val_00023637,n01807496 103 104 376 249 ,n01807496
ILSVRC2012_val_00023342,n01817953 4 0 498 483 ,n01817953
ILSVRC2012_val_00044884,n01817953 22 53 479 498 ,n01817953
ILSVRC2012_val_00049962,n01817953 94 63 364 372 ,n01817953
ILSVRC2012_val_00018428,n01817953 96 53 451 378 ,n01817953
ILSVRC2012_val_00022691,n01817953 30 0 433 406 ,n01817953
ILSVRC2012_val_00009857,n01818515 22 94 499 327 ,n01818515
ILSVRC2012_val_00017029,n01818515 0 49 427 402 ,n01818515
ILSVRC2012_val_00036879,n01818515 142 108 401 495 ,n01818515
ILSVRC2012_val_00009146,n01818515 8 20 417 374 ,n01818515
ILSVRC2012_val_00030148,n01818515 304 163 483 483 ,n01818515
ILSVRC2012_val_00019328,n01819313 99 99 446 319 n01819313 214 93 354 189 ,n01819313
ILSVRC2012_val_00019123,n01819313 37 12 370 374 ,n01819313
ILSVRC2012_val_00023805,n01819313 81 60 280 457 ,n01819313
ILSVRC2012_val_00047106,n01819313 61 15 261 443 ,n01819313
ILSVRC2012_val_00049682,n01819313 42 26 355 436 ,n01819313
ILSVRC2012_val_00001749,n01820546 101 2 337 319 ,n01820546
ILSVRC2012_val_00047497,n01820546 0 39 362 357 n01820546 173 179 480 344 ,n01820546
ILSVRC2012_val_00047497,n01820546 0 39 362 357 n01820546 173 179 480 344 ,n01820546
ILSVRC2012_val_00045836,n01820546 54 8 493 399 ,n01820546
ILSVRC2012_val_00042679,n01820546 1 91 240 422 n01820546 192 142 359 446 ,n01820546
ILSVRC2012_val_00041867,n01824575 132 117 282 442 ,n01824575
ILSVRC2012_val_00038638,n01824575 177 67 403 319 ,n01824575
ILSVRC2012_val_00008008,n01824575 102 18 453 371 ,n01824575
ILSVRC2012_val_00026679,n01824575 39 39 449 455 ,n01824575
ILSVRC2012_val_00000370,n01824575 186 63 406 391 ,n01824575
ILSVRC2012_val_00035127,n01828970 126 45 338 488 ,n01828970
ILSVRC2012_val_00048142,n01828970 23 126 408 498 ,n01828970
ILSVRC2012_val_00045393,n01828970 51 15 387 487 ,n01828970
ILSVRC2012_val_00002388,n01828970 266 149 456 488 n01828970 95 43 300 471 ,n01828970
ILSVRC2012_val_00042296,n01828970 57 93 335 457 ,n01828970
ILSVRC2012_val_00002100,n01829413 9 87 489 258 ,n01829413
ILSVRC2012_val_00023154,n01829413 90 76 241 487 ,n01829413
ILSVRC2012_val_00029283,n01829413 182 200 253 377 ,n01829413
ILSVRC2012_val_00004494,n01829413 44 86 484 399 ,n01829413
ILSVRC2012_val_00038476,n01829413 103 101 294 398 n01829413 224 104 355 299 ,n01829413
ILSVRC2012_val_00038443,n01833805 123 56 435 430 ,n01833805
ILSVRC2012_val_00002974,n01833805 32 57 389 398 ,n01833805
ILSVRC2012_val_00033829,n01833805 48 50 467 379 ,n01833805
ILSVRC2012_val_00038563,n01833805 165 0 496 441 n01833805 160 285 281 390 ,n01833805
ILSVRC2012_val_00002974,n01833805 32 57 389 398 ,n01833805
ILSVRC2012_val_00026232,n01843065 168 31 422 427 ,n01843065
ILSVRC2012_val_00021455,n01843065 90 40 350 498 ,n01843065
ILSVRC2012_val_00026965,n01843065 43 85 313 498 ,n01843065
ILSVRC2012_val_00011315,n01843065 96 137 380 475 ,n01843065
ILSVRC2012_val_00030507,n01843065 88 74 455 403 ,n01843065
ILSVRC2012_val_00023390,n01843383 38 33 458 395 ,n01843383
ILSVRC2012_val_00001158,n01843383 261 60 388 367 ,n01843383
ILSVRC2012_val_00015673,n01843383 36 30 341 482 ,n01843383
ILSVRC2012_val_00037244,n01843383 157 51 364 342 ,n01843383
ILSVRC2012_val_00020749,n01843383 167 135 405 289 ,n01843383
ILSVRC2012_val_00040846,n01847000 77 40 348 368 ,n01847000
ILSVRC2012_val_00036169,n01847000 76 87 397 473 ,n01847000
ILSVRC2012_val_00043195,n01847000 186 35 498 321 ,n01847000
ILSVRC2012_val_00018128,n01847000 101 74 499 374 n01847000 51 1 203 311 ,n01847000
ILSVRC2012_val_00040849,n01847000 180 120 424 265 n01847000 1 229 159 374 ,n01847000
ILSVRC2012_val_00021341,n01855032 124 67 414 275 ,n01855032
ILSVRC2012_val_00025130,n01855032 77 34 435 333 ,n01855032
ILSVRC2012_val_00025130,n01855032 77 34 435 333 ,n01855032
ILSVRC2012_val_00044677,n01855032 39 64 457 229 ,n01855032
ILSVRC2012_val_00002309,n01855032 359 235 446 279 n01855032 26 33 153 106 ,n01855032
ILSVRC2012_val_00018602,n01855672 50 236 230 354 n01855672 278 43 461 153 n01855672 30 38 223 128 n01855672 277 231 468 309 ,n01855672
ILSVRC2012_val_00042541,n01855672 52 212 168 282 n01855672 292 99 430 193 n01855672 147 146 288 218 n01855672 340 63 430 137 ,n01855672
ILSVRC2012_val_00045728,n01855672 25 80 360 421 ,n01855672
ILSVRC2012_val_00018602,n01855672 50 236 230 354 n01855672 278 43 461 153 n01855672 30 38 223 128 n01855672 277 231 468 309 ,n01855672
ILSVRC2012_val_00036423,n01855672 186 112 442 284 n01855672 2 17 278 273 ,n01855672
ILSVRC2012_val_00044422,n01860187 110 27 373 472 ,n01860187
ILSVRC2012_val_00042128,n01860187 98 68 498 489 ,n01860187
ILSVRC2012_val_00014707,n01860187 77 38 376 259 n01860187 279 216 356 276 n01860187 390 238 454 278 n01860187 189 222 277 297 n01860187 131 231 208 286 n01860187 404 212 467 256 ,n01860187
ILSVRC2012_val_00033045,n01860187 166 50 499 374 ,n01860187
ILSVRC2012_val_00044933,n01860187 21 30 436 339 ,n01860187
ILSVRC2012_val_00033331,n01871265 25 107 302 306 ,n01871265
ILSVRC2012_val_00033331,n01871265 25 107 302 306 ,n01871265
ILSVRC2012_val_00006725,n01871265 375 192 398 226 n01871265 328 201 364 244 n01871265 279 63 454 351 ,n01871265
ILSVRC2012_val_00045814,n01871265 267 109 490 286 ,n01871265
ILSVRC2012_val_00008127,n01871265 0 61 408 460 ,n01871265
ILSVRC2012_val_00045443,n01872401 0 1 329 374 ,n01872401
ILSVRC2012_val_00026471,n01872401 30 40 432 361 ,n01872401
ILSVRC2012_val_00038572,n01872401 143 70 443 254 ,n01872401
ILSVRC2012_val_00025248,n01872401 50 117 340 302 ,n01872401
ILSVRC2012_val_00045140,n01872401 97 129 315 247 ,n01872401
ILSVRC2012_val_00046962,n01873310 178 55 342 392 ,n01873310
ILSVRC2012_val_00027067,n01873310 0 57 499 282 ,n01873310
ILSVRC2012_val_00019284,n01873310 250 211 357 236 ,n01873310
ILSVRC2012_val_00015299,n01873310 119 125 258 185 ,n01873310
ILSVRC2012_val_00009671,n01873310 0 113 424 240 ,n01873310
ILSVRC2012_val_00002971,n01877812 157 4 481 379 ,n01877812
ILSVRC2012_val_00004845,n01877812 3 28 441 356 ,n01877812
ILSVRC2012_val_00001036,n01877812 9 9 225 338 n01877812 230 105 499 338 ,n01877812
ILSVRC2012_val_00033254,n01877812 0 0 404 330 ,n01877812
ILSVRC2012_val_00006821,n01877812 35 33 404 473 ,n01877812
ILSVRC2012_val_00016764,n01882714 126 22 417 371 ,n01882714
ILSVRC2012_val_00008498,n01882714 45 0 407 498 ,n01882714
ILSVRC2012_val_00032978,n01882714 87 35 328 363 ,n01882714
ILSVRC2012_val_00015072,n01882714 25 12 345 498 ,n01882714
ILSVRC2012_val_00047292,n01882714 304 40 487 188 ,n01882714
ILSVRC2012_val_00015717,n01883070 11 35 285 292 ,n01883070
ILSVRC2012_val_00043353,n01883070 127 32 475 345 ,n01883070
ILSVRC2012_val_00032044,n01883070 159 104 365 258 ,n01883070
ILSVRC2012_val_00018956,n01883070 174 84 494 281 ,n01883070
ILSVRC2012_val_00047619,n01883070 50 18 365 496 ,n01883070
ILSVRC2012_val_00033320,n01910747 94 0 407 346 n01910747 461 151 499 261 n01910747 461 353 498 373 ,n01910747
ILSVRC2012_val_00021867,n01910747 230 73 293 120 ,n01910747
ILSVRC2012_val_00039314,n01910747 82 237 261 397 n01910747 110 111 215 205 ,n01910747
ILSVRC2012_val_00028644,n01910747 149 1 344 218 ,n01910747
ILSVRC2012_val_00037518,n01910747 70 1 499 374 ,n01910747
ILSVRC2012_val_00009141,n01914609 1 0 499 374 ,n01914609
ILSVRC2012_val_00034767,n01914609 134 155 417 332 ,n01914609
ILSVRC2012_val_00014486,n01914609 37 1 472 374 ,n01914609
ILSVRC2012_val_00026966,n01914609 64 14 402 339 n01914609 0 83 106 282 n01914609 261 279 447 372 n01914609 438 0 498 61 ,n01914609
ILSVRC2012_val_00026274,n01914609 134 89 355 317 n01914609 279 309 354 374 n01914609 8 2 131 114 n01914609 10 147 89 222 n01914609 75 120 140 184 n01914609 148 32 203 98 n01914609 384 312 469 374 n01914609 226 2 253 43 ,n01914609
ILSVRC2012_val_00022983,n01917289 0 0 499 374 ,n01917289
ILSVRC2012_val_00022239,n01917289 157 141 327 303 ,n01917289
ILSVRC2012_val_00000371,n01917289 0 0 436 497 ,n01917289
ILSVRC2012_val_00001057,n01917289 0 1 373 498 ,n01917289
ILSVRC2012_val_00016646,n01917289 3 7 498 373 ,n01917289
ILSVRC2012_val_00027585,n01924916 223 139 287 229 ,n01924916
ILSVRC2012_val_00018111,n01924916 52 51 470 297 ,n01924916
ILSVRC2012_val_00016705,n01924916 116 65 349 295 ,n01924916
ILSVRC2012_val_00039672,n01924916 158 153 282 400 ,n01924916
ILSVRC2012_val_00047016,n01924916 144 94 332 240 ,n01924916
ILSVRC2012_val_00028924,n01930112 2 142 499 253 ,n01930112
ILSVRC2012_val_00026308,n01930112 25 4 499 374 n01930112 115 243 305 373 ,n01930112
ILSVRC2012_val_00038464,n01930112 292 25 499 240 n01930112 0 0 255 263 ,n01930112
ILSVRC2012_val_00012846,n01930112 2 95 499 241 n01930112 3 94 499 241 n01930112 0 0 361 152 ,n01930112
ILSVRC2012_val_00026452,n01930112 6 20 499 200 ,n01930112
ILSVRC2012_val_00039012,n01943899 1 2 500 572 ,n01943899
ILSVRC2012_val_00018485,n01943899 112 67 607 258 n01943899 52 258 533 453 ,n01943899
ILSVRC2012_val_00006713,n01943899 25 19 646 345 ,n01943899
ILSVRC2012_val_00034318,n01943899 122 35 435 276 ,n01943899
ILSVRC2012_val_00012480,n01943899 51 49 566 439 ,n01943899
ILSVRC2012_val_00046248,n01944390 21 104 475 323 ,n01944390
ILSVRC2012_val_00036200,n01944390 35 55 423 300 ,n01944390
ILSVRC2012_val_00010996,n01944390 40 108 422 314 ,n01944390
ILSVRC2012_val_00024410,n01944390 20 46 314 380 ,n01944390
ILSVRC2012_val_00022758,n01944390 1 1 444 276 ,n01944390
ILSVRC2012_val_00029563,n01945685 0 95 499 374 ,n01945685
ILSVRC2012_val_00029475,n01945685 198 80 423 195 ,n01945685
ILSVRC2012_val_00007975,n01945685 128 45 417 260 ,n01945685
ILSVRC2012_val_00035086,n01945685 42 55 488 377 ,n01945685
ILSVRC2012_val_00035202,n01945685 136 38 349 251 ,n01945685
ILSVRC2012_val_00044708,n01950731 21 49 472 394 ,n01950731
ILSVRC2012_val_00004078,n01950731 66 66 369 468 ,n01950731
ILSVRC2012_val_00029798,n01950731 53 37 342 407 ,n01950731
ILSVRC2012_val_00004078,n01950731 66 66 369 468 ,n01950731
ILSVRC2012_val_00044991,n01950731 28 10 447 399 ,n01950731
ILSVRC2012_val_00040593,n01955084 24 22 301 515 n01955084 322 17 622 521 ,n01955084
ILSVRC2012_val_00000703,n01955084 12 40 246 478 ,n01955084
ILSVRC2012_val_00046463,n01955084 48 127 760 528 ,n01955084
ILSVRC2012_val_00041103,n01955084 296 156 408 299 n01955084 288 156 407 294 ,n01955084
ILSVRC2012_val_00018435,n01955084 184 124 349 234 n01955084 183 125 349 230 n01955084 5 237 101 296 n01955084 215 47 267 120 ,n01955084
ILSVRC2012_val_00011344,n01968897 265 0 499 266 n01968897 0 0 247 272 ,n01968897
ILSVRC2012_val_00033931,n01968897 85 279 268 475 n01968897 199 40 353 233 n01968897 35 21 209 277 ,n01968897
ILSVRC2012_val_00033183,n01968897 117 63 415 326 ,n01968897
ILSVRC2012_val_00035619,n01968897 68 27 191 115 n01968897 81 48 405 319 ,n01968897
ILSVRC2012_val_00005945,n01968897 64 45 412 300 ,n01968897
ILSVRC2012_val_00048106,n01978287 117 35 464 262 ,n01978287
ILSVRC2012_val_00001449,n01978287 288 282 754 677 ,n01978287
ILSVRC2012_val_00023583,n01978287 1 144 499 374 ,n01978287
ILSVRC2012_val_00001449,n01978287 288 282 754 677 ,n01978287
ILSVRC2012_val_00003272,n01978287 29 65 624 337 ,n01978287
ILSVRC2012_val_00024885,n01978455 109 92 391 266 ,n01978455
ILSVRC2012_val_00002684,n01978455 1 40 499 352 ,n01978455
ILSVRC2012_val_00004113,n01978455 58 78 430 374 ,n01978455
ILSVRC2012_val_00034605,n01978455 7 7 362 389 ,n01978455
ILSVRC2012_val_00019510,n01978455 111 46 360 355 ,n01978455
ILSVRC2012_val_00017911,n01980166 63 123 578 442 ,n01980166
ILSVRC2012_val_00005889,n01980166 226 113 780 442 ,n01980166
ILSVRC2012_val_00003308,n01980166 78 66 524 351 ,n01980166
ILSVRC2012_val_00038526,n01980166 5 4 295 190 ,n01980166
ILSVRC2012_val_00008987,n01980166 220 116 433 347 ,n01980166
ILSVRC2012_val_00012713,n01981276 0 28 489 372 ,n01981276
ILSVRC2012_val_00000821,n01981276 0 30 498 481 n01981276 286 152 497 357 n01981276 0 33 372 263 n01981276 88 301 456 498 ,n01981276
ILSVRC2012_val_00015402,n01981276 0 0 499 381 ,n01981276
ILSVRC2012_val_00002496,n01981276 28 32 460 340 ,n01981276
ILSVRC2012_val_00004462,n01981276 76 30 463 299 ,n01981276
ILSVRC2012_val_00029434,n01983481 142 42 486 312 n01983481 0 0 376 278 n01983481 2 17 326 351 n01983481 21 2 391 59 ,n01983481
ILSVRC2012_val_00006179,n01983481 1 0 215 427 n01983481 261 44 373 285 n01983481 487 241 598 428 n01983481 217 265 473 428 n01983481 4 161 101 427 n01983481 54 20 201 204 n01983481 436 7 560 239 n01983481 308 3 428 113 n01983481 166 0 300 284 n01983481 3 2 24 215 n01983481 518 0 598 216 ,n01983481
ILSVRC2012_val_00000111,n01983481 162 237 292 325 ,n01983481
ILSVRC2012_val_00002515,n01983481 10 0 331 370 n01983481 1 334 331 498 ,n01983481
ILSVRC2012_val_00047059,n01983481 42 19 499 368 ,n01983481
ILSVRC2012_val_00022615,n01984695 70 36 499 374 ,n01984695
ILSVRC2012_val_00002243,n01984695 88 137 350 237 ,n01984695
ILSVRC2012_val_00003753,n01984695 1 71 499 398 ,n01984695
ILSVRC2012_val_00012455,n01984695 0 0 495 372 ,n01984695
ILSVRC2012_val_00022615,n01984695 70 36 499 374 ,n01984695
ILSVRC2012_val_00025510,n01985128 18 31 458 316 ,n01985128
ILSVRC2012_val_00013474,n01985128 30 49 499 324 ,n01985128
ILSVRC2012_val_00015500,n01985128 79 164 398 293 ,n01985128
ILSVRC2012_val_00032517,n01985128 68 120 449 373 ,n01985128
ILSVRC2012_val_00011978,n01985128 162 142 445 246 ,n01985128
ILSVRC2012_val_00003859,n01986214 173 111 480 304 ,n01986214
ILSVRC2012_val_00023951,n01986214 64 123 330 318 ,n01986214
ILSVRC2012_val_00029243,n01986214 35 98 383 362 ,n01986214
ILSVRC2012_val_00033876,n01986214 178 95 289 224 ,n01986214
ILSVRC2012_val_00033105,n01986214 116 168 251 279 ,n01986214
ILSVRC2012_val_00004401,n01990800 142 162 321 453 n01990800 20 286 227 476 ,n01990800
ILSVRC2012_val_00022755,n01990800 78 98 347 346 ,n01990800
ILSVRC2012_val_00003738,n01990800 60 18 366 470 ,n01990800
ILSVRC2012_val_00004401,n01990800 142 162 321 453 n01990800 20 286 227 476 ,n01990800
ILSVRC2012_val_00049411,n01990800 186 153 289 221 ,n01990800
ILSVRC2012_val_00006959,n02002556 207 102 318 176 n02002556 214 76 312 173 ,n02002556
ILSVRC2012_val_00010426,n02002556 156 168 363 361 ,n02002556
ILSVRC2012_val_00034176,n02002556 90 136 288 370 ,n02002556
ILSVRC2012_val_00048606,n02002556 175 179 229 267 ,n02002556
ILSVRC2012_val_00011848,n02002556 330 62 433 292 n02002556 87 216 196 276 ,n02002556
ILSVRC2012_val_00033578,n02002724 99 32 457 374 ,n02002724
ILSVRC2012_val_00025651,n02002724 253 94 411 247 ,n02002724
ILSVRC2012_val_00024383,n02002724 128 56 316 303 n02002724 333 11 462 332 n02002724 350 231 419 325 n02002724 128 57 318 303 n02002724 238 236 333 327 ,n02002724
ILSVRC2012_val_00030904,n02002724 208 154 249 200 ,n02002724
ILSVRC2012_val_00048908,n02002724 107 69 446 336 ,n02002724
ILSVRC2012_val_00005186,n02006656 64 0 456 386 ,n02006656
ILSVRC2012_val_00027676,n02006656 97 51 395 371 ,n02006656
ILSVRC2012_val_00017690,n02006656 59 20 472 314 n02006656 222 103 371 382 n02006656 235 24 459 381 ,n02006656
ILSVRC2012_val_00005379,n02006656 82 52 261 317 ,n02006656
ILSVRC2012_val_00005107,n02006656 48 14 370 376 ,n02006656
ILSVRC2012_val_00014770,n02007558 0 72 432 399 ,n02007558
ILSVRC2012_val_00038600,n02007558 21 16 419 470 n02007558 343 137 498 269 ,n02007558
ILSVRC2012_val_00009988,n02007558 83 1 473 478 n02007558 110 213 285 495 ,n02007558
ILSVRC2012_val_00018511,n02007558 5 110 270 398 n02007558 261 204 435 488 ,n02007558
ILSVRC2012_val_00037486,n02007558 212 53 454 401 ,n02007558
ILSVRC2012_val_00019633,n02009229 10 103 361 483 ,n02009229
ILSVRC2012_val_00041126,n02009229 72 161 302 327 ,n02009229
ILSVRC2012_val_00049488,n02009229 48 51 339 488 ,n02009229
ILSVRC2012_val_00030263,n02009229 138 131 356 492 ,n02009229
ILSVRC2012_val_00018197,n02009229 60 23 135 107 ,n02009229
ILSVRC2012_val_00010422,n02009912 153 95 436 220 ,n02009912
ILSVRC2012_val_00001891,n02009912 19 8 225 245 ,n02009912
ILSVRC2012_val_00035490,n02009912 292 89 344 322 ,n02009912
ILSVRC2012_val_00048053,n02009912 111 65 487 311 n02009912 378 335 483 399 ,n02009912
ILSVRC2012_val_00005314,n02009912 120 53 408 393 ,n02009912
ILSVRC2012_val_00000390,n02011460 52 25 265 385 ,n02011460
ILSVRC2012_val_00047736,n02011460 266 114 414 399 ,n02011460
ILSVRC2012_val_00014103,n02011460 5 102 452 399 ,n02011460
ILSVRC2012_val_00008135,n02011460 137 71 448 285 ,n02011460
ILSVRC2012_val_00000577,n02011460 134 183 389 345 ,n02011460
ILSVRC2012_val_00010138,n02012849 277 9 492 256 n02012849 11 120 270 439 ,n02012849
ILSVRC2012_val_00010138,n02012849 277 9 492 256 n02012849 11 120 270 439 ,n02012849
ILSVRC2012_val_00015450,n02012849 132 41 309 370 ,n02012849
ILSVRC2012_val_00046408,n02012849 32 52 315 443 ,n02012849
ILSVRC2012_val_00000648,n02012849 2 101 372 418 ,n02012849
ILSVRC2012_val_00022862,n02013706 18 123 378 451 n02013706 236 264 314 443 ,n02013706
ILSVRC2012_val_00011298,n02013706 103 61 453 359 ,n02013706
ILSVRC2012_val_00046015,n02013706 35 179 394 416 n02013706 95 111 437 375 ,n02013706
ILSVRC2012_val_00031304,n02013706 30 0 473 498 ,n02013706
ILSVRC2012_val_00019049,n02013706 171 156 343 366 ,n02013706
ILSVRC2012_val_00033034,n02017213 86 56 340 252 n02017213 82 256 334 440 ,n02017213
ILSVRC2012_val_00031396,n02017213 72 61 499 398 ,n02017213
ILSVRC2012_val_00012787,n02017213 72 18 386 493 ,n02017213
ILSVRC2012_val_00025091,n02017213 10 102 334 498 ,n02017213
ILSVRC2012_val_00032538,n02017213 103 136 398 412 ,n02017213
ILSVRC2012_val_00024270,n02018207 198 76 312 181 ,n02018207
ILSVRC2012_val_00008842,n02018207 23 165 383 325 ,n02018207
ILSVRC2012_val_00021459,n02018207 23 93 396 356 ,n02018207
ILSVRC2012_val_00024740,n02018207 87 81 314 350 ,n02018207
ILSVRC2012_val_00012420,n02018207 219 41 462 207 ,n02018207
ILSVRC2012_val_00018570,n02018795 107 66 405 466 ,n02018795
ILSVRC2012_val_00029551,n02018795 45 43 298 335 ,n02018795
ILSVRC2012_val_00021848,n02018795 63 96 382 498 ,n02018795
ILSVRC2012_val_00001586,n02018795 229 159 391 295 ,n02018795
ILSVRC2012_val_00003324,n02018795 112 52 368 456 ,n02018795
ILSVRC2012_val_00001800,n02025239 132 155 468 359 ,n02025239
